benchmark,id,dataset,strategy,development_only,expected_sources,top5_chunk_ids,top5_sources,b0_b2_taxonomy,ANY@1,ALL@1,Legislation Hit@1,ANY@3,ALL@3,Legislation Hit@3,ANY@5,ALL@5,Legislation Hit@5,cross-law intrusion@5
M10E-A,gk027,4458,B2,True,4458/normal/108,4458-madde-108-chunk-001 | 4458-madde-119-chunk-001 | 4458-madde-136-chunk-001 | 4458-madde-121-chunk-001 | 4458-madde-144-chunk-001,4458/normal/108 | 4458/normal/119 | 4458/normal/136 | 4458/normal/121 | 4458/normal/144,HYBRID RECOVERY,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk027,4458,C1,True,4458/normal/108,4458-madde-133-chunk-001 | 4458-madde-108-chunk-001 | 4458-madde-119-chunk-001 | 4458-madde-136-chunk-001 | 4458-madde-121-chunk-001,4458/normal/133 | 4458/normal/108 | 4458/normal/119 | 4458/normal/136 | 4458/normal/121,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk027,4458,C2,True,4458/normal/108,4458-madde-133-chunk-001 | 4458-madde-108-chunk-001 | 4458-madde-119-chunk-001 | 4458-madde-136-chunk-001 | 4458-madde-194-chunk-001,4458/normal/133 | 4458/normal/108 | 4458/normal/119 | 4458/normal/136 | 4458/normal/194,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-A,gk028,4458,B0,True,4458/normal/241,5326-madde-43-a-chunk-001 | 5326-madde-32-chunk-001 | 5326-madde-17-chunk-001 | 5326-madde-15-chunk-001 | 5326-madde-28-chunk-001,5326/normal/43/a | 5326/normal/32 | 5326/normal/17 | 5326/normal/15 | 5326/normal/28,CROSS-LAW INTRUSION,False,False,False,False,False,False,False,False,False,1.0
M10E-A,gk028,4458,B2,True,4458/normal/241,5326-madde-32-chunk-001 | 5326-madde-14-chunk-001 | 5326-gecici-madde-3-chunk-001 | 4458-madde-238-chunk-001 | 5326-madde-42-chunk-001,5326/normal/32 | 5326/normal/14 | 5326/gecici/3 | 4458/normal/238 | 5326/normal/42,CROSS-LAW INTRUSION,False,False,False,False,False,False,False,False,True,0.8
M10E-A,gk028,4458,C1,True,4458/normal/241,5326-madde-43-a-chunk-001 | 5326-madde-32-chunk-001 | 5326-madde-14-chunk-001 | 5326-gecici-madde-3-chunk-001 | 4458-madde-238-chunk-001,5326/normal/43/a | 5326/normal/32 | 5326/normal/14 | 5326/gecici/3 | 4458/normal/238,CROSS-LAW INTRUSION,False,False,False,False,False,False,False,False,True,0.8
M10E-A,gk028,4458,C2,True,4458/normal/241,5326-madde-43-a-chunk-001 | 5326-madde-32-chunk-001 | 5326-madde-17-chunk-001 | 5326-madde-14-chunk-001 | 5326-madde-15-chunk-001,5326/normal/43/a | 5326/normal/32 | 5326/normal/17 | 5326/normal/14 | 5326/normal/15,CROSS-LAW INTRUSION,False,False,False,False,False,False,False,False,False,1.0
M10E-A,gk029,4458,B0,True,4458/gecici/1,4458-gecici-madde-1-chunk-001 | 4458-madde-50-chunk-001 | 4458-madde-46-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-69-chunk-001,4458/gecici/1 | 4458/normal/50 | 4458/normal/46 | 4458/normal/70 | 4458/normal/69,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk029,4458,B2,True,4458/gecici/1,4458-gecici-madde-1-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-66-chunk-001 | 4458-madde-190-chunk-001 | 4458-madde-50-chunk-001,4458/gecici/1 | 4458/gecici/2 | 4458/normal/66 | 4458/normal/190 | 4458/normal/50,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk029,4458,C1,True,4458/gecici/1,4458-gecici-madde-1-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-66-chunk-001 | 4458-madde-190-chunk-001 | 4458-madde-50-chunk-001,4458/gecici/1 | 4458/gecici/2 | 4458/normal/66 | 4458/normal/190 | 4458/normal/50,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk029,4458,C2,True,4458/gecici/1,4458-gecici-madde-1-chunk-001 | 4458-gecici-madde-2-chunk-001 | 4458-madde-50-chunk-001 | 4458-madde-66-chunk-001 | 4458-madde-46-chunk-001,4458/gecici/1 | 4458/gecici/2 | 4458/normal/50 | 4458/normal/66 | 4458/normal/46,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk030,4458,B0,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-8-chunk-001 | 4458-madde-214-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-196-chunk-001,4458/normal/9 | 4458/normal/8 | 4458/normal/214 | 4458/normal/198 | 4458/normal/196,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk030,4458,B2,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-35-c-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-195-chunk-001 | 4458-madde-8-chunk-001,4458/normal/9 | 4458/normal/35/c | 4458/normal/114 | 4458/normal/195 | 4458/normal/8,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk030,4458,C1,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-35-c-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-195-chunk-001 | 4458-madde-8-chunk-001,4458/normal/9 | 4458/normal/35/c | 4458/normal/114 | 4458/normal/195 | 4458/normal/8,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-A,gk030,4458,C2,True,4458/normal/9,4458-madde-9-chunk-001 | 4458-madde-35-c-chunk-001 | 4458-madde-8-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-214-chunk-001,4458/normal/9 | 4458/normal/35/c | 4458/normal/8 | 4458/normal/114 | 4458/normal/214,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-01,5326,B0,True,5326/normal/1,5326-madde-1-chunk-001 | 5326-madde-4-chunk-001 | 5326-madde-7-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-3-chunk-001,5326/normal/1 | 5326/normal/4 | 5326/normal/7 | 5326/normal/5 | 5326/normal/3,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-01,5326,B2,True,5326/normal/1,5326-madde-1-chunk-001 | 5326-madde-4-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-3-chunk-001 | 5326-madde-6-chunk-001,5326/normal/1 | 5326/normal/4 | 5326/normal/5 | 5326/normal/3 | 5326/normal/6,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-01,5326,C1,True,5326/normal/1,5326-madde-1-chunk-001 | 5326-madde-4-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-3-chunk-001 | 5326-madde-6-chunk-001,5326/normal/1 | 5326/normal/4 | 5326/normal/5 | 5326/normal/3 | 5326/normal/6,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-01,5326,C2,True,5326/normal/1,5326-madde-1-chunk-001 | 5326-madde-4-chunk-001 | 5326-madde-7-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-3-chunk-001,5326/normal/1 | 5326/normal/4 | 5326/normal/7 | 5326/normal/5 | 5326/normal/3,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-02,5326,B0,True,5326/normal/35,5326-madde-35-chunk-001 | 5326-madde-43-a-chunk-001 | 5326-madde-37-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-36-chunk-001,5326/normal/35 | 5326/normal/43/a | 5326/normal/37 | 5326/normal/41 | 5326/normal/36,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-02,5326,B2,True,5326/normal/35,5326-madde-35-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-36-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-43-a-chunk-001,5326/normal/35 | 5326/normal/41 | 5326/normal/36 | 5326/normal/20 | 5326/normal/43/a,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-02,5326,C1,True,5326/normal/35,5326-madde-35-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-36-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-43-a-chunk-001,5326/normal/35 | 5326/normal/41 | 5326/normal/36 | 5326/normal/20 | 5326/normal/43/a,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-02,5326,C2,True,5326/normal/35,5326-madde-35-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-43-a-chunk-001 | 5326-madde-36-chunk-001 | 5326-madde-37-chunk-001,5326/normal/35 | 5326/normal/41 | 5326/normal/43/a | 5326/normal/36 | 5326/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-03,5326,B0,True,5326/normal/36,5326-madde-36-chunk-001 | 5326-madde-43-a-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-38-chunk-001 | 4458-madde-238-chunk-001,5326/normal/36 | 5326/normal/43/a | 5326/normal/41 | 5326/normal/38 | 4458/normal/238,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-03,5326,B2,True,5326/normal/36,5326-madde-36-chunk-001 | 5326-madde-43-a-chunk-001 | 4458-madde-231-chunk-001 | 5326-madde-41-chunk-001 | 4458-madde-234-chunk-001,5326/normal/36 | 5326/normal/43/a | 4458/normal/231 | 5326/normal/41 | 4458/normal/234,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-03,5326,C1,True,5326/normal/36,5326-madde-36-chunk-001 | 5326-madde-43-a-chunk-001 | 4458-madde-231-chunk-001 | 5326-madde-41-chunk-001 | 4458-madde-234-chunk-001,5326/normal/36 | 5326/normal/43/a | 4458/normal/231 | 5326/normal/41 | 4458/normal/234,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-03,5326,C2,True,5326/normal/36,5326-madde-36-chunk-001 | 5326-madde-43-a-chunk-001 | 5326-madde-41-chunk-001 | 4458-madde-231-chunk-001 | 5326-madde-38-chunk-001,5326/normal/36 | 5326/normal/43/a | 5326/normal/41 | 4458/normal/231 | 5326/normal/38,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-04,5326,B0,True,5326/normal/37,5326-madde-37-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-236-chunk-001 | 5326-madde-38-chunk-001 | 4458-madde-179-chunk-001,5326/normal/37 | 4458/normal/234 | 4458/normal/236 | 5326/normal/38 | 4458/normal/179,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.6
M10E-B,h5326-04,5326,B2,True,5326/normal/37,5326-madde-37-chunk-001 | 5326-madde-38-chunk-001 | 4458-madde-24-chunk-001 | 5326-madde-8-chunk-001 | 4458-madde-234-chunk-001,5326/normal/37 | 5326/normal/38 | 4458/normal/24 | 5326/normal/8 | 4458/normal/234,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-04,5326,C1,True,5326/normal/37,5326-madde-37-chunk-001 | 5326-madde-38-chunk-001 | 4458-madde-24-chunk-001 | 5326-madde-8-chunk-001 | 4458-madde-234-chunk-001,5326/normal/37 | 5326/normal/38 | 4458/normal/24 | 5326/normal/8 | 4458/normal/234,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-04,5326,C2,True,5326/normal/37,5326-madde-37-chunk-001 | 5326-madde-38-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-24-chunk-001 | 4458-madde-236-chunk-001,5326/normal/37 | 5326/normal/38 | 4458/normal/234 | 4458/normal/24 | 4458/normal/236,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.6
M10E-B,h5326-05,5326,B0,True,5326/normal/38,5326-madde-38-chunk-001 | 4458-madde-234-chunk-001 | 5326-madde-41-chunk-001 | 4458-madde-235-chunk-002 | 4458-madde-236-chunk-001,5326/normal/38 | 4458/normal/234 | 5326/normal/41 | 4458/normal/235 | 4458/normal/236,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.6
M10E-B,h5326-05,5326,B2,True,5326/normal/38,5326-madde-38-chunk-001 | 5326-madde-41-chunk-001 | 4458-gecici-madde-6-chunk-002 | 5326-madde-37-chunk-001 | 5326-madde-39-chunk-001,5326/normal/38 | 5326/normal/41 | 4458/gecici/6 | 5326/normal/37 | 5326/normal/39,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-05,5326,C1,True,5326/normal/38,5326-madde-38-chunk-001 | 5326-madde-41-chunk-001 | 4458-gecici-madde-6-chunk-002 | 5326-madde-37-chunk-001 | 5326-madde-39-chunk-001,5326/normal/38 | 5326/normal/41 | 4458/gecici/6 | 5326/normal/37 | 5326/normal/39,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-05,5326,C2,True,5326/normal/38,5326-madde-38-chunk-001 | 5326-madde-41-chunk-001 | 4458-madde-234-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-235-chunk-002,5326/normal/38 | 5326/normal/41 | 4458/normal/234 | 4458/gecici/6 | 4458/normal/235,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.6
M10E-B,h5326-06,5326,B0,True,5326/normal/40,5326-madde-40-chunk-001 | 5326-madde-43-b-chunk-001 | 4458-madde-21-chunk-001 | 5326-madde-25-chunk-001 | 4458-gecici-madde-6-chunk-001,5326/normal/40 | 5326/normal/43/b | 4458/normal/21 | 5326/normal/25 | 4458/gecici/6,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-06,5326,B2,True,5326/normal/40,5326-madde-40-chunk-001 | 5326-madde-25-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-77-chunk-001 | 5326-madde-43-b-chunk-001,5326/normal/40 | 5326/normal/25 | 4458/normal/13 | 4458/normal/77 | 5326/normal/43/b,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-06,5326,C1,True,5326/normal/40,5326-madde-40-chunk-001 | 5326-madde-25-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-77-chunk-001 | 5326-madde-43-b-chunk-001,5326/normal/40 | 5326/normal/25 | 4458/normal/13 | 4458/normal/77 | 5326/normal/43/b,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-06,5326,C2,True,5326/normal/40,5326-madde-40-chunk-001 | 5326-madde-25-chunk-001 | 5326-madde-43-b-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-21-chunk-001,5326/normal/40 | 5326/normal/25 | 5326/normal/43/b | 4458/normal/13 | 4458/normal/21,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-07,5326,B0,True,5326/normal/42,5326-madde-42-chunk-001 | 5326-madde-38-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-21-chunk-001 | 5326-madde-20-chunk-001,5326/normal/42 | 5326/normal/38 | 5326/normal/41 | 5326/normal/21 | 5326/normal/20,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-07,5326,B2,True,5326/normal/42,5326-madde-42-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-42-a-chunk-001 | 4458-madde-235-chunk-002 | 4458-madde-235-chunk-001,5326/normal/42 | 5326/normal/20 | 5326/normal/42/a | 4458/normal/235 | 4458/normal/235,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-07,5326,C1,True,5326/normal/42,5326-madde-42-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-42-a-chunk-001 | 4458-madde-235-chunk-002 | 4458-madde-235-chunk-001,5326/normal/42 | 5326/normal/20 | 5326/normal/42/a | 4458/normal/235 | 4458/normal/235,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-07,5326,C2,True,5326/normal/42,5326-madde-42-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-38-chunk-001 | 5326-madde-42-a-chunk-001 | 5326-madde-41-chunk-001,5326/normal/42 | 5326/normal/20 | 5326/normal/38 | 5326/normal/42/a | 5326/normal/41,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-08,5326,B0,True,5326/normal/43,5326-madde-43-chunk-001 | 5326-madde-43-c-chunk-001 | 5326-madde-38-chunk-001 | 5326-madde-19-chunk-001 | 5326-madde-37-chunk-001,5326/normal/43 | 5326/normal/43/c | 5326/normal/38 | 5326/normal/19 | 5326/normal/37,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-08,5326,B2,True,5326/normal/43,5326-madde-43-chunk-001 | 5326-madde-42-a-chunk-001 | 4458-madde-182-chunk-001 | 5326-madde-43-c-chunk-001 | 4458-madde-233-chunk-001,5326/normal/43 | 5326/normal/42/a | 4458/normal/182 | 5326/normal/43/c | 4458/normal/233,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-08,5326,C1,True,5326/normal/43,5326-madde-43-chunk-001 | 5326-madde-42-a-chunk-001 | 4458-madde-182-chunk-001 | 5326-madde-43-c-chunk-001 | 4458-madde-233-chunk-001,5326/normal/43 | 5326/normal/42/a | 4458/normal/182 | 5326/normal/43/c | 4458/normal/233,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.4
M10E-B,h5326-08,5326,C2,True,5326/normal/43,5326-madde-43-chunk-001 | 5326-madde-42-a-chunk-001 | 5326-madde-43-c-chunk-001 | 4458-madde-182-chunk-001 | 5326-madde-38-chunk-001,5326/normal/43 | 5326/normal/42/a | 5326/normal/43/c | 4458/normal/182 | 5326/normal/38,CROSS-LAW INTRUSION,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-09,5326,B0,True,5326/gecici/1,5326-gecici-madde-1-chunk-001 | 5326-madde-33-chunk-001 | 4458-madde-30-chunk-001 | 5326-madde-21-chunk-001 | 5326-madde-42-chunk-001,5326/gecici/1 | 5326/normal/33 | 4458/normal/30 | 5326/normal/21 | 5326/normal/42,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-09,5326,B2,True,5326/gecici/1,5326-gecici-madde-1-chunk-001 | 5326-madde-21-chunk-001 | 5326-madde-36-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-37-chunk-001,5326/gecici/1 | 5326/normal/21 | 5326/normal/36 | 5326/normal/41 | 5326/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-09,5326,C1,True,5326/gecici/1,5326-gecici-madde-1-chunk-001 | 5326-madde-21-chunk-001 | 5326-madde-36-chunk-001 | 5326-madde-41-chunk-001 | 5326-madde-37-chunk-001,5326/gecici/1 | 5326/normal/21 | 5326/normal/36 | 5326/normal/41 | 5326/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h5326-09,5326,C2,True,5326/gecici/1,5326-gecici-madde-1-chunk-001 | 5326-madde-21-chunk-001 | 5326-madde-33-chunk-001 | 5326-madde-36-chunk-001 | 4458-madde-30-chunk-001,5326/gecici/1 | 5326/normal/21 | 5326/normal/33 | 5326/normal/36 | 4458/normal/30,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.2
M10E-B,h5326-10,5326,B0,True,5326/gecici/2 | 5326/gecici/3,5326-gecici-madde-2-chunk-001 | 5326-gecici-madde-3-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-27-chunk-001 | 5326-madde-21-chunk-001,5326/gecici/2 | 5326/gecici/3 | 5326/normal/5 | 5326/normal/27 | 5326/normal/21,HYBRID RECOVERY | DENSE EVIDENCE DISPLACEMENT,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h5326-10,5326,B2,True,5326/gecici/2 | 5326/gecici/3,5326-gecici-madde-3-chunk-001 | 5326-madde-27-chunk-001 | 5326-gecici-madde-2-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-26-chunk-001,5326/gecici/3 | 5326/normal/27 | 5326/gecici/2 | 5326/normal/20 | 5326/normal/26,HYBRID RECOVERY | DENSE EVIDENCE DISPLACEMENT,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h5326-10,5326,C1,True,5326/gecici/2 | 5326/gecici/3,5326-gecici-madde-2-chunk-001 | 5326-gecici-madde-3-chunk-001 | 5326-madde-27-chunk-001 | 5326-madde-20-chunk-001 | 5326-madde-26-chunk-001,5326/gecici/2 | 5326/gecici/3 | 5326/normal/27 | 5326/normal/20 | 5326/normal/26,HYBRID RECOVERY | DENSE EVIDENCE DISPLACEMENT,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h5326-10,5326,C2,True,5326/gecici/2 | 5326/gecici/3,5326-gecici-madde-2-chunk-001 | 5326-gecici-madde-3-chunk-001 | 5326-madde-5-chunk-001 | 5326-madde-27-chunk-001 | 5326-madde-21-chunk-001,5326/gecici/2 | 5326/gecici/3 | 5326/normal/5 | 5326/normal/27 | 5326/normal/21,HYBRID RECOVERY | DENSE EVIDENCE DISPLACEMENT,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-01,4458,B0,True,4458/normal/2,4458-madde-2-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-152-chunk-001 | 4458-madde-165-a-chunk-001,4458/normal/2 | 4458/normal/37 | 4458/normal/33 | 4458/normal/152 | 4458/normal/165/a,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-01,4458,B2,True,4458/normal/2,4458-madde-2-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-39-chunk-001 | 4458-madde-172-chunk-001,4458/normal/2 | 4458/normal/37 | 4458/normal/165/a | 4458/normal/39 | 4458/normal/172,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-01,4458,C1,True,4458/normal/2,4458-madde-2-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-39-chunk-001 | 4458-madde-172-chunk-001,4458/normal/2 | 4458/normal/37 | 4458/normal/165/a | 4458/normal/39 | 4458/normal/172,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-01,4458,C2,True,4458/normal/2,4458-madde-2-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-165-a-chunk-001 | 4458-madde-152-chunk-001,4458/normal/2 | 4458/normal/37 | 4458/normal/33 | 4458/normal/165/a | 4458/normal/152,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-02,4458,B0,True,4458/normal/33,4458-madde-33-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-74-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-37-chunk-001,4458/normal/33 | 4458/normal/153 | 4458/normal/74 | 4458/normal/35 | 4458/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-02,4458,B2,True,4458/normal/33,4458-madde-33-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-74-chunk-001 | 4458-madde-173-chunk-001,4458/normal/33 | 4458/normal/35 | 4458/normal/153 | 4458/normal/74 | 4458/normal/173,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-02,4458,C1,True,4458/normal/33,4458-madde-33-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-74-chunk-001 | 4458-madde-173-chunk-001,4458/normal/33 | 4458/normal/35 | 4458/normal/153 | 4458/normal/74 | 4458/normal/173,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-02,4458,C2,True,4458/normal/33,4458-madde-33-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-74-chunk-001 | 4458-madde-37-chunk-001,4458/normal/33 | 4458/normal/35 | 4458/normal/153 | 4458/normal/74 | 4458/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-03,4458,B0,True,4458/normal/128,4458-madde-56-chunk-001 | 4458-madde-241-chunk-001 | 4458-madde-128-chunk-001 | 4458-madde-135-chunk-001 | 4458-madde-186-chunk-001,4458/normal/56 | 4458/normal/241 | 4458/normal/128 | 4458/normal/135 | 4458/normal/186,BENIGN REORDERING,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-03,4458,B2,True,4458/normal/128,4458-madde-241-chunk-001 | 4458-madde-128-chunk-001 | 4458-madde-129-chunk-001 | 4458-gecici-madde-11-chunk-001 | 4458-madde-194-chunk-001,4458/normal/241 | 4458/normal/128 | 4458/normal/129 | 4458/gecici/11 | 4458/normal/194,BENIGN REORDERING,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-03,4458,C1,True,4458/normal/128,4458-madde-56-chunk-001 | 4458-madde-241-chunk-001 | 4458-madde-128-chunk-001 | 4458-madde-129-chunk-001 | 4458-gecici-madde-11-chunk-001,4458/normal/56 | 4458/normal/241 | 4458/normal/128 | 4458/normal/129 | 4458/gecici/11,BENIGN REORDERING,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-03,4458,C2,True,4458/normal/128,4458-madde-56-chunk-001 | 4458-madde-241-chunk-001 | 4458-madde-128-chunk-001 | 4458-madde-129-chunk-001 | 4458-madde-135-chunk-001,4458/normal/56 | 4458/normal/241 | 4458/normal/128 | 4458/normal/129 | 4458/normal/135,BENIGN REORDERING,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-04,4458,B0,True,4458/normal/152,4458-madde-152-chunk-001 | 4458-madde-2-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-159-chunk-001 | 4458-madde-161-chunk-001,4458/normal/152 | 4458/normal/2 | 4458/normal/37 | 4458/normal/159 | 4458/normal/161,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-04,4458,B2,True,4458/normal/152,4458-madde-152-chunk-001 | 4458-madde-159-chunk-001 | 4458-madde-160-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-172-chunk-001,4458/normal/152 | 4458/normal/159 | 4458/normal/160 | 4458/normal/37 | 4458/normal/172,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-04,4458,C1,True,4458/normal/152,4458-madde-152-chunk-001 | 4458-madde-159-chunk-001 | 4458-madde-160-chunk-001 | 4458-madde-37-chunk-001 | 4458-madde-172-chunk-001,4458/normal/152 | 4458/normal/159 | 4458/normal/160 | 4458/normal/37 | 4458/normal/172,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-04,4458,C2,True,4458/normal/152,4458-madde-152-chunk-001 | 4458-madde-159-chunk-001 | 4458-madde-2-chunk-001 | 4458-madde-160-chunk-001 | 4458-madde-37-chunk-001,4458/normal/152 | 4458/normal/159 | 4458/normal/2 | 4458/normal/160 | 4458/normal/37,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
