id,question,variant,rank,chunk_id,document_source_key,document_id,distance,article_title,expected_sources,first_expected_source_rank,all_expected_sources_recovered_by_rank
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,30,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,1.0619029998779297,Yasak eşyanın geri gönderilmesi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,31,5607-gecici-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/2,5607_kacakcilikla_mucadele_kanunu,1.0651812553405762,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,32,5607-gecici-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/4,5607_kacakcilikla_mucadele_kanunu,1.06707763671875,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,33,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/14,5607_kacakcilikla_mucadele_kanunu,1.0671343803405762,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,34,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,1.0675257444381714,Yürürlük,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,35,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,1.0740002393722534,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,36,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,1.0832276344299316,Müsadere,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,37,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,1.0833797454833984,Kaçak eşya naklinde kullanılan taşıta elkoyma,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,38,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.095804214477539,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,39,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,1.1086206436157227,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,40,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,1.1107330322265625,Kaçak akaryakıtın tasfiyesi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,41,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/6,5607_kacakcilikla_mucadele_kanunu,1.1117308139801025,Yolcu beraberinde getirilen kaçak eşya,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,42,5607-madde-3-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,1.125256896018982,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,43,5607-gecici-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/13,5607_kacakcilikla_mucadele_kanunu,1.128821849822998,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,44,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,1.1307531595230103,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,45,5607-madde-23-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.1344419717788696,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O1,46,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.2028284072875977,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,1,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/1,5607_kacakcilikla_mucadele_kanunu,0.30921441316604614,Amaç,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,2,5607-gecici-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/7,5607_kacakcilikla_mucadele_kanunu,0.5175144672393799,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,3,5607-gecici-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/1,5607_kacakcilikla_mucadele_kanunu,0.5233360528945923,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,4,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/27,5607_kacakcilikla_mucadele_kanunu,0.5567622780799866,Yürütme,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,5,5607-gecici-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/5,5607_kacakcilikla_mucadele_kanunu,0.5627008676528931,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,6,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,0.5704904794692993,Yetkili merciler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,7,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/18,5607_kacakcilikla_mucadele_kanunu,0.5922093987464905,Davaya katılma,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,8,5607-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/2,5607_kacakcilikla_mucadele_kanunu,0.5943747162818909,Tanımlar,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,9,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/6,5607_kacakcilikla_mucadele_kanunu,0.6064599752426147,Yolcu beraberinde getirilen kaçak eşya,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,10,5607-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/9,5607_kacakcilikla_mucadele_kanunu,0.6193026900291443,Arama ve elkoyma,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,11,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,0.6262823343276978,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,12,5607-gecici-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/2,5607_kacakcilikla_mucadele_kanunu,0.646623432636261,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,13,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,0.6490471363067627,"Kaçakçılığı önleme, izleme ve araştırmakla görevli olanlar",5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,14,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/14,5607_kacakcilikla_mucadele_kanunu,0.6645842790603638,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,15,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,0.6664482355117798,Kontrollü teslimat,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,16,5607-gecici-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/8,5607_kacakcilikla_mucadele_kanunu,0.6678047776222229,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,17,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.6708266735076904,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,18,5607-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/14,5607_kacakcilikla_mucadele_kanunu,0.6712306141853333,Mülkiyetin kamuya geçirilmesi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,19,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,0.6725649833679199,Yürürlük,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,20,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,0.6801047325134277,Tekerrür,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,21,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/4,5607_kacakcilikla_mucadele_kanunu,0.6801831722259521,Nitelikli haller,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,22,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,0.6803318858146667,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,23,5607-gecici-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/9,5607_kacakcilikla_mucadele_kanunu,0.6808178424835205,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,24,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.683851957321167,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,25,5607-madde-20-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/20,5607_kacakcilikla_mucadele_kanunu,0.6841199994087219,Tutanaklar,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,26,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.68422931432724,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,27,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/3,5607_kacakcilikla_mucadele_kanunu,0.6858214139938354,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,28,5607-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/15,5607_kacakcilikla_mucadele_kanunu,0.6935362219810486,Kaim değer,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,29,5607-gecici-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/4,5607_kacakcilikla_mucadele_kanunu,0.7069001197814941,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,30,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.7123276591300964,Müsadere,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,31,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,0.7435067296028137,Yasak eşyanın geri gönderilmesi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,32,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,0.7479931116104126,Kriminal laboratuvar,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,33,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.7512696981430054,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,34,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.7630665302276611,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,35,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,0.7641204595565796,Silâh kullanma yetkisi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,36,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.7803097367286682,Etkin pişmanlık,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,37,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.7880799174308777,Kaçak eşya naklinde kullanılan taşıta elkoyma,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,38,4458-madde-54-chunk-001,4458_gumruk_kanunu/normal/54,4458_gumruk_kanunu,0.8039238452911377,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,39,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.8242633938789368,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,40,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,0.8942334651947021,Tasfiye,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,41,5607-gecici-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/13,5607_kacakcilikla_mucadele_kanunu,0.9077810049057007,,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,42,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.9190688133239746,Elkonulan eşyanın muhafazası,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,43,4458-madde-177-chunk-001,4458_gumruk_kanunu/normal/177,4458_gumruk_kanunu,0.9302462339401245,Tasfiye Edilecek Eşyaya İlişkin İşlemler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,44,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,0.9448307156562805,Kaçak akaryakıtın tasfiyesi,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,45,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.9567472338676453,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,46,4458-madde-246-chunk-001,4458_gumruk_kanunu/normal/246,4458_gumruk_kanunu,0.9775968790054321,Yürürlükten Kaldırılan Hükümler,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,47,5326-madde-1-chunk-001,5326_kabahatler_kanunu/normal/1,5326_kabahatler_kanunu,0.9938295483589172,Amaç ve kapsam,5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
k5607-001,"5607 sayılı Kanunun amacı nedir; hangi fiilleri, yaptırımları ve hangi usul ve esasları belirlemeyi hedefler?",O2,48,4458-madde-1-chunk-001,4458_gumruk_kanunu/normal/1,4458_gumruk_kanunu,1.0009887218475342,"Amaç, Kapsam ve Temel Tanımlar",5607_kacakcilikla_mucadele_kanunu/normal/1,1,1
