id,question,expected_sources,expected_document_ids,rank,chunk_id,document_source_key,document_id,distance,article_id,article_title,source_path,top1_document_id,top1_document_expected,expected_document_top3,expected_document_top5,A_complete_top5_miss,B_partial_multi_source_miss,C_correct_document_wrong_articles,D_wrong_document_intrusion,missing_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,2,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.8013428449630737,5326-madde-27,Başvuru yolu,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,3,5326-madde-26-chunk-001,5326_kabahatler_kanunu/normal/26,5326_kabahatler_kanunu,0.829720675945282,5326-madde-26,Kararların tebliği,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,4,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.9111018776893616,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,5,5326-madde-16-chunk-001,5326_kabahatler_kanunu/normal/16,5326_kabahatler_kanunu,0.9887809753417969,5326-madde-16,Yaptırım türleri,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,1,5326-madde-17-chunk-001,5326_kabahatler_kanunu/normal/17,5326_kabahatler_kanunu,0.7581644654273987,5326-madde-17,İdarî para cezası,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,2,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.7701493501663208,5326-madde-27,Başvuru yolu,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,3,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.7752938866615295,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,4,5326-gecici-madde-3-chunk-001,5326_kabahatler_kanunu/gecici/3,5326_kabahatler_kanunu,0.9004262685775757,5326-gecici-madde-3,,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,5,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,0.9243679046630859,5326-madde-20,Soruşturma zamanaşımı,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,1,5326-madde-32-chunk-001,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,0.597610354423523,5326-madde-32,Emre aykırı davranış,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,2,5326-madde-37-chunk-001,5326_kabahatler_kanunu/normal/37,5326_kabahatler_kanunu,0.9106049537658691,5326-madde-37,Rahatsız etme,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,3,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,0.9262406229972839,5326-madde-41,Çevreyi kirletme,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,4,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.9292616248130798,5326-madde-27,Başvuru yolu,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,5,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.944249153137207,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,1,5326-madde-3-chunk-001,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,0.6224832534790039,5326-madde-3,Genel kanun niteliği,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,2,5326-gecici-madde-3-chunk-001,5326_kabahatler_kanunu/gecici/3,5326_kabahatler_kanunu,0.656394362449646,5326-gecici-madde-3,,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,3,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,0.6571927070617676,5326-madde-15,İçtima,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,4,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.6837471127510071,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326_kabahatler_kanunu/normal/3,5326_kabahatler_kanunu,5,5326-madde-1-chunk-001,5326_kabahatler_kanunu/normal/1,5326_kabahatler_kanunu,0.6871398091316223,5326-madde-1,Amaç ve kapsam,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,1,5326-madde-5-chunk-001,5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,0.9021276831626892,5326-madde-5,Zaman bakımından uygulama,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,2,5326-madde-7-chunk-001,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,0.9034721255302429,5326-madde-7,Kabahatin ihmali davranışla işlenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,3,5326-madde-2-chunk-001,5326_kabahatler_kanunu/normal/2,5326_kabahatler_kanunu,0.99383544921875,5326-madde-2,Tanım,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,4,5326-madde-14-chunk-001,5326_kabahatler_kanunu/normal/14,5326_kabahatler_kanunu,1.0139122009277344,5326-madde-14,İştirak,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q017,"Bir kabahat, davranışın yapıldığı anda mı yoksa sonucu ortaya çıktığında mı işlenmiş sayılır?",5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,5,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,1.0142368078231812,5326-madde-20,Soruşturma zamanaşımı,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,1,5326-madde-7-chunk-001,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,0.7991735339164734,5326-madde-7,Kabahatin ihmali davranışla işlenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,2,5326-madde-14-chunk-001,5326_kabahatler_kanunu/normal/14,5326_kabahatler_kanunu,0.8287428021430969,5326-madde-14,İştirak,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,3,5326-madde-2-chunk-001,5326_kabahatler_kanunu/normal/2,5326_kabahatler_kanunu,0.8642087578773499,5326-madde-2,Tanım,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,4,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,0.8678876757621765,5326-madde-41,Çevreyi kirletme,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q018,Bir şeyi yapmamak hangi şartla kabahat sayılabilir?,5326_kabahatler_kanunu/normal/7,5326_kabahatler_kanunu,5,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,0.8818622827529907,5326-madde-15,İçtima,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,1,5326-madde-8-chunk-001,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,0.8223031759262085,5326-madde-8,Organ veya temsilcinin davranışından dolayı sorumluluk,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,2,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.8313049674034119,5326-madde-27,Başvuru yolu,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,3,5326-madde-16-chunk-001,5326_kabahatler_kanunu/normal/16,5326_kabahatler_kanunu,0.841490626335144,5326-madde-16,Yaptırım türleri,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,4,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,0.8738720417022705,5326-madde-15,İçtima,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q019,Şirket çalışanının işi sırasında işlediği kabahat yüzünden şirket sahibine de yaptırım uygulanabilir mi?,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,5,5326-madde-14-chunk-001,5326_kabahatler_kanunu/normal/14,5326_kabahatler_kanunu,0.9021422266960144,5326-madde-14,İştirak,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,1,5326-madde-5-chunk-001,5326_kabahatler_kanunu/normal/5,5326_kabahatler_kanunu,0.8701849579811096,5326-madde-5,Zaman bakımından uygulama,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,2,5326-madde-12-chunk-001,5326_kabahatler_kanunu/normal/12,5326_kabahatler_kanunu,0.9018754959106445,5326-madde-12,Hukuka uygunluk nedenleri ile kusurluluğu ortadan kaldıran nedenler,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,3,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.916181206703186,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,4,5326-madde-10-chunk-001,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,0.9321202039718628,5326-madde-10,Hata,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
q020,Kişinin yanılmasıyla ilgili ceza hukuku kuralları her kabahatte uygulanır mı?,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,5,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,0.9336211681365967,5326-madde-20,Soruşturma zamanaşımı,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,1,5326-madde-18-chunk-001,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,0.8035767078399658,5326-madde-18,Mülkiyetin kamuya geçirilmesi,,5326_kabahatler_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.4
q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,2,4458-madde-57-chunk-001,4458_gumruk_kanunu/normal/57,4458_gumruk_kanunu,0.895485520362854,4458-madde-57,,,5326_kabahatler_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.4
q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,3,5326-madde-14-chunk-001,5326_kabahatler_kanunu/normal/14,5326_kabahatler_kanunu,0.896701455116272,5326-madde-14,İştirak,,5326_kabahatler_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.4
q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,4,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.9129079580307007,5326-madde-27,Başvuru yolu,,5326_kabahatler_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.4
q021,Bir eşyaya kabahat nedeniyle devletçe el konulup mülkiyetinin alınabilmesi için mutlaka faile ayrıca ceza verilmiş olması gerekir mi?,5326_kabahatler_kanunu/normal/18,5326_kabahatler_kanunu,5,4458-madde-180-chunk-001,4458_gumruk_kanunu/normal/180,4458_gumruk_kanunu,0.9383927583694458,4458-madde-180,,,5326_kabahatler_kanunu,True,True,True,False,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.4
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,5326_kabahatler_kanunu/normal/22,5326_kabahatler_kanunu,1,5326-madde-25-chunk-001,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,0.8113023042678833,5326-madde-25,İdarî yaptırım kararı,,5326_kabahatler_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
